sport,athlete,athlete_ids,phase,nbc_internal_title,nbc_short_title,start_date,end_date,last_modified,summary,is_medal_session,network_name,video_url,peacock_destination_url,language,status,stream_type,game_type,game,tags,olympic_unit,event
Handball,"Sarah Bouktit, Laura Flippes, Pauletta Foppa, Laura Glauser, Léna Grandveau, Lucie Granier, Tamara Horacek, Orlane Kanor, Coralie Lassource, Meline Nocandy, Estelle Nze Minko, Hatadou Sakho, Alicia Toublanc, Chloé Valentini, Anna Albek, Blanka Biro, Réka Bordás, Kinga Debreczeni-Klivinyi, Petra Füzi-Tóvizi, Viktoria Lukacs, Kinga Janurik, Katrin Klujber, Csenge Kuczora, Greta Marton, Nikoletta Papp, Petra Anna Simon, Nadine Szöllosi-Schatzl, Petra Vamos","2006137, 1089882, 1688916, 877766, 2006043, 1514751, 1290518, 1731135, 877762, 1426396, 751818, 1470712, 1294923, 1286901, 1688732, 1076626, 2203199, 1001775, 1514621, 1089994, 875369, 1426356, 1426298, 1514681, 1295150, 2225333, 1076621, 1688918",Women's Preliminary Round Group B,W Prelim TBD vs. TBD,Women's Group B: HUN vs. FRA,2024-07-25T17:00:00Z,2024-07-25T18:30:00Z,2024-07-22T17:08:39Z,The women's tournament continues with Hungary vs. France in a group play match. World feed.,FALSE,NA,https://stream.nbcolympics.com/handball-womens-group-play-match-5,https://peacocktv.smart.link/owte6ev71,,upcoming,event,olympics,Paris 2024,,Women's Preliminary Round Group B,Women
Soccer,,,"Women's Group Stage, Women's Group B",UNIVERSO - W Football Prelims - 1PM - 3PM (GER V. AUS),Fútbol: Alemania vs. Australia,2024-07-25T17:00:00Z,2024-07-25T19:00:00Z,2024-07-19T15:46:38Z,Disfruta la cobertura de la fase de grupos del fútbol femenil olímpico: Alemania vs. Australia por Universo.,FALSE,UNIVERSO,https://stream.nbcolympics.com/juegos-olimpicos-paris-2024-alemania-vs-australia-futbol-femenino-2-un,https://peacocktv.smart.link/q9ao2ooua,,upcoming,tv,olympics,Paris 2024,,,Women
Soccer,,,"Women's Group Stage, Women's Group C",TELEMUNDO - W Football Prelims - 1PM - 3PM (CAF1 V. BRA),Fútbol: Nigeria vs. Brasil,2024-07-25T17:00:00Z,2024-07-25T19:00:00Z,2024-07-19T15:46:15Z,Disfruta la cobertura de la fase de grupos del fútbol femenil olímpico: Nigeria vs. Brasil por Telemundo.,FALSE,TELEMUNDO,https://stream.nbcolympics.com/juegos-olimpicos-paris-2024-caf1-vs-brasil-futbol-femenino-2-tm,https://peacocktv.smart.link/fa5g787dq,,upcoming,tv,olympics,Paris 2024,,,Women
Soccer,"Ann-Katrin Berger, Jule Brand, Klara Bühl, Sara Doorsoun, Vivien Endemann, Laura Freigang, Merle Frohms, Giulia Gwinn, Marina Hegering, Kathrin Hendrich, Sarai Linder, Sydney Lohmann, Sjoeke Nüsken, Lena Oberdorf, Alexandra Popp, Lea Schüller, Bibiane Schulze, Elisa Senß, Deborah Abiodun, Rasheedat Ajibade, Michelle Alozie, Oluwatosin Demehin, Jennifer Echegini, Chinwendu Ihezuo, Uchenna Kanu, Chinonyerem Macleans, Chiamaka Nnadozie, Osinachi Ohale, Chidinma Okeke, Esther Okoronkwo, Tochukwu Oluehi, Ifeoma Onumonu, Asisat Oshoala, Nicole Payne, Toni Payne, Christy Ucheibe","1097516, 2072386, 1539917, 1097568, 2457036, 1247188, 1095644, 1539891, 857647, 1084061, 1539884, 1539910, 1832619, 1539919, 857808, 1247190, 2235673, 2462537, 2334411, 1247339, 2292467, 2334415, 2422918, 1096122, 1247342, 2545861, 1540011, 942367, 1540042, 2232221, 697728, 2207765, 1083892, 2457155, 1095577, 1540017",Women's Group B,Women's Group B: Germany vs. Australia,Women's Group B: GER vs. AUS,2024-07-25T17:00:00Z,2024-07-25T19:00:00Z,2024-07-22T17:09:05Z,The women's tournament continues with Germany vs. Australia in a group stage match. World feed.,FALSE,NA,https://stream.nbcolympics.com/soccer-womens-group-stage-match-12,https://peacocktv.smart.link/80cydvbgx,,upcoming,event,olympics,Paris 2024,,Women's Group B,Women
Soccer,"Deborah Abiodun, Rasheedat Ajibade, Michelle Alozie, Oluwatosin Demehin, Jennifer Echegini, Chinwendu Ihezuo, Uchenna Kanu, Chinonyerem Macleans, Chiamaka Nnadozie, Osinachi Ohale, Chidinma Okeke, Esther Okoronkwo, Tochukwu Oluehi, Ifeoma Onumonu, Asisat Oshoala, Nicole Payne, Toni Payne, Christy Ucheibe, Adriana, Antônia, Gabi Nunes, Gabi Portilho, Jheniffer, Kerolin, Lorena, Ludmila, Marta, Rafaelle, Duda Sampaio, Taina, Tamires, Tarciane, Thaís, Ana Vitória, Yasmim, Yaya","2334411, 1247339, 2292467, 2334415, 2422918, 1096122, 1247342, 2545861, 1540011, 942367, 1540042, 2232221, 697728, 2207765, 1083892, 2457155, 1095577, 1540017, 1980858, 2080787, 1552344, 2545832, 1931138, 1539707, 1552361, 1711711, 484075, 1035649, 2204148, 1095811, 1348466, 2334095, 2411392, 1540832, 1552331, 1931130",Women's Group C,Women's Group C: Nigeria vs. Brazil,Women's Group C: NGR vs. BRA,2024-07-25T17:00:00Z,2024-07-25T19:00:00Z,2024-07-22T17:08:51Z,The women's tournament continues with Nigeria vs. Brazil in a group stage match. World feed.,FALSE,NA,https://stream.nbcolympics.com/soccer-womens-group-stage-match-11,https://peacocktv.smart.link/7idfe2p3c,,upcoming,event,olympics,Paris 2024,,Women's Group C,Women
Rugby,"Santiago Alvarez, Tomas Elizalde, Agustin Fraga, Luciano Gonzalez, Matteo Graziano, Santiago Mare, Marcos Moneta, Matías Osadczuk, Joaquin Pellandini, Gaston Revol, German Schulz, Tobias Wade, Ben Dowling, Matthew Gonzalez, Henry Hutchinson, Nathan Lawson, Maurice Longbottom, Nick Malouf, Mark Nawaqanitawase, Henry Paterson, Dietrich Peter Roache, Hayden Sargeant, Corey Toole, James Turner, Ponipate Loganimasi, Iosefo Masi, Jeremaia Matana, Sevuloni Mocenacagi, Waisea Nacuqu, Josaia Raisuqe, Kaminieli Rasaku, Selestino Ravutaumada, Joseva Talacolo, Iowane Teba, Jerry Tuwai Vunisa, Terio Veilawa, Jean-Pascal Barraque, Antoine Dupont, Theo Forner, Aaron Grandidier, Joseph Jefferson Lee, Stephen Parez, Varian Pasquet, Ryan Rebbadj, Paulin Riva, Jordan Sepho, Andy Timo, Antoine Zeghdar, Niall Comerford, Jordan Conroy, Hugo Keenan, Jack Kelly, Terry Kennedy, Hugo Lennox, Harry McNulty, Gavin Mullin, Chay Mullins, Mark Roche, Andrew Smith, Zac Ward, Moeki Fukushi, Ishida Kippei, Taiga Ishida, Josua Kerevi, Yoshiyuki Koga, Maruo Tamakasa, Junya Matsumoto, Yoshihiro Noguchi, Yu Okudaira, Kippei Taninaka, Shotaro Tsuoka, Kazuma Ueda, Lamec Ambetsa Kokoyo, George Ooro Angeyo, Samuel Asati, Herman Humwa, Anthony Mboya, Patrick Odongo Okong'o, Chrisant Ojwang, John Okoth, Vincent Onyala, Nygel Pettersan Amaitsa, Brian Tanga, Kevin Wekesa, Leroy Carter, Dylan Collier, Tepaea Cook Savage, Scott Curry, Fehi Fineanganofo, Andrew Knewstubb, Moses Leo, Ngarohi McGarvey, Tone Ng Shiu, Akuila Rokolisoa, Brady Rush, Regan Ware, Vaovasa Afa, Vaafauese Apelu Maliko, Faafoi Falaniko, Lalomilo Lalomilo, Neueli Leitufia, Bj Lima, Tom Maiava, Alamanda Motuga, Taunuu Niulevaea, Motu Opetai, Paul Scanlan, Stephen Solo, Selvyn Davids, Zain Davids, Christie Grobbelaar, Tristan Leyds, Quewin Nortje, Ryan Oosthuizen, Christiaan Pretoruis, Philip Snyman, Siviwe Soyizwapi, Rosko Specman, Shilton Van Wyk, Impi Visser, Shaun Williams, Perry Baker, Orrin Bizer, Aaron Cummings, Malacchi Esdale, Naima Fuala'Au, Madison Hughes, Lucas Lacamp, Matai Leuta, Stephen Tomasin, Marcus Tupuola, Kisi Unufe, Kevon Williams","1177410, 2261897, 2274454, 1624728, 1921785, 1503308, 1921784, 1503267, 1986461, 1185525, 1177343, 2290488, 2539172, 2290513, 1318762, 2205298, 1733981, 1244117, 1986498, 2205293, 2205291, 2205292, 2261873, 2205295, 2396329, 2205131, 2261881, 1458665, 1268526, 1375544, 1986472, 2450507, 2205132, 2261879, 1322060, 1791474, 879592, 1298475, 2273118, 2010683, 2249239, 1177450, 2133443, 2010779, 1088089, 2081416, 2331513, 1695910, 2241659, 1800836, 1503204, 1657477, 1500972, 1983011, 1500955, 1657459, 2290502, 1177452, 2265180, 2261902, 2261889, 1921793, 2265183, 1734048, 1797644, 2365199, 1921759, 1791477, 2276206, 2396326, 2061251, 2384635, 2515701, 2365202, 2498823, 1733975, 2205072, 2498826, 2515695, 2384632, 1938968, 2498824, 1563016, 2265181, 1986484, 1360366, 2373761, 1244125, 2396323, 1626757, 2205313, 1777160, 1639108, 1786700, 2205318, 1458659, 2205160, 1791476, 2205163, 1986483, 2298781, 2539278, 2517250, 1270141, 1921809, 2290493, 1500216, 2539280, 1647145, 1503277, 1921738, 2244112, 2424856, 1647144, 1921737, 769099, 1489455, 1261139, 2205063, 1936777, 2205145, 1322076, 2480148, 2274453, 2205241, 1657334, 1268479, 2261887, 1375547, 1268517, 1936784, 987057, 1563032","Men's Placing 9-12, Men's Quarter-finals",M Placing Matches 9-12; M QFs,Men's QF & more,2024-07-25T18:00:00Z,2024-07-25T21:00:00Z,2024-07-22T17:09:22Z,"In the quarterfinals of the men's tournament, eight teams compete to advance to the next round. World feed.",FALSE,NA,https://stream.nbcolympics.com/rugby-mens-quarterfinals,https://peacocktv.smart.link/tepyqq25z,,upcoming,event,olympics,Paris 2024,,,Men
Handball,"Maren Aardahl, Kristine Breistol, Kari Brattset Dale, Camilla Herrem, Vilde Ingstad, Marit Rosberg Jacobsen, Veronica Kristiansen, Katrine Lunde, Nora Mork, Stine Oftedal, Henny Reistad, Stine Skogrand, Sanna Solberg-Isaksen, Silje Solberg-Osthassel, Tyra Axnér, Linn Blohm, Johanna Bundsen, Jenny Carlson, Evelina Eriksson, Nathalie Hagman, Elin Hansson, Sofia Hvenfelt, Nina Koppang, Emma Lindqvist, Mathilda Lundström, Jamina Roberts, Carin Strömberg, Kristin Thorleifsdottir","1279897, 1076837, 1454346, 708029, 1089990, 1089892, 875631, 482404, 875640, 875635, 1514691, 878030, 875639, 875629, 2010040, 877482, 813949, 1089822, 2154031, 813948, 2154023, 1295202, 2010006, 1303693, 1506801, 875382, 877491, 1426359",Women's Preliminary Round Group A,W Prelim TBD vs. TBD,Women's Group A: NOR vs. SWE,2024-07-25T19:00:00Z,2024-07-25T20:30:00Z,2024-07-18T02:21:04Z,The women's tournament continues with Norway vs. Sweden in a group play match. World feed.,FALSE,NA,https://stream.nbcolympics.com/handball-womens-group-play-match-6,https://peacocktv.smart.link/ra9ifl2cs,,upcoming,event,olympics,Paris 2024,,Women's Preliminary Round Group A,Women
Soccer,,,"Women's Group Stage, Women's Group B",UNIVERSO - W Football Prelims -  3PM - 5PM (USA V. CAF2),Fútbol: Estados Unidos vs. Zambia,2024-07-25T19:00:00Z,2024-07-25T21:00:00Z,2024-07-19T15:48:48Z,Disfruta la cobertura de la fase de grupos del fútbol femenil olímpico: Estados Unidos vs. Zambia por Universo.,FALSE,UNIVERSO,https://stream.nbcolympics.com/juegos-olimpicos-paris-2024-estados-unidos-vs-caf2-futbol-femenino-3-un,https://peacocktv.smart.link/3i1nm9x0a,,upcoming,tv,olympics,Paris 2024,,,Women
Soccer,,,"Women's Group A, Women's Group Stage",TELEMUNDO - W Football Prelims -  3PM - 5PM (FRA V. COL),Fútbol: Francia vs. Colombia,2024-07-25T19:00:00Z,2024-07-25T21:00:00Z,2024-07-19T15:48:03Z,Disfruta la cobertura de la fase de grupos del fútbol femenil olímpico: Francia vs. Colombia por Telemundo.,FALSE,TELEMUNDO,https://stream.nbcolympics.com/juegos-olimpicos-paris-2024-francia-vs-colombia-futbol-femenino-3-tm,https://peacocktv.smart.link/v8zlxg15k,,upcoming,tv,olympics,Paris 2024,,,Women
Soccer,"Selma Bacha, Sandy Baltimore, Delphine Cascarino, Estelle Cascarino, Kenza Dali, Élisa De Almeida, Kadidiatou Diani, Grace Geyoro, Amandine Henry, Sakina Karchaoui, Marie-Antoinette Katoto, Maëlle Lakrar, Eugénie Le Sommer, Griedge Mbock Bathy, Pauline Peyraud-Magnin, Constance Picaud, Wendie Renard, Sandie Toletti, Carolina Arias, Daniela Arias, Ángela Barón, Linda Caicedo, Jorelyn Carabali, Daniela Caracas, Ilana Izquierdo, Yirleidys Minota, Daniela Montoya, Manuela Pavi, Catalina Pérez, Mayra Ramírez, Marcela Restrepo, Liana Salazar, Leicy Santos, Katherine Tapia, Catalina Usme, Manuela Vanegas","1702014, 1541766, 1095993, 1442510, 1128118, 1832492, 1095969, 1320099, 805822, 1128123, 1320103, 1533769, 805826, 1095963, 1097414, 2132774, 857365, 1095970, 1050018, 1785214, 2333963, 2333978, 2426762, 1785210, 1931341, 2333986, 942233, 2545774, 1035665, 2013784, 1095947, 942243, 1095930, 2545775, 942235, 1785215",Women's Group A,Women's Group A: France vs. Colombia,Women's Group A: FRA vs. COL,2024-07-25T19:00:00Z,2024-07-25T21:00:00Z,2024-07-22T17:09:40Z,The women's tournament continues with France vs. Colombia in a group stage match. World feed.,FALSE,NA,https://stream.nbcolympics.com/soccer-womens-group-stage-match-13,https://peacocktv.smart.link/bunuyqcll,,upcoming,event,olympics,Paris 2024,,Women's Group A,Women
Soccer,"Crystal Dunn, Naomi Girma, Lindsey Horan, Rose Lavelle, Catarina Macario, Alyssa Naeher, Trinity Rodman, Jaedyn Shaw, Sophia Smith, Mallory Swanson, Sam Coffey, Tierna Davidson, Emily Fox, Casey Krueger, Casey Murphy, Emily Sonnett, Barbra Banda, Grace Chanda, Hellen Chanda, Rhoda Chileshe, Prisca Chilufya, Avell Chitundu, Banda Diana, Racheal Kundananji, Esther Muchinga, Kabange Mupopo, Ngambo Musole, Catherine Musonda, Lushomo Mweemba, Ochumba Lubandji, Esther Siamfuko, Martha Tembo, Misozi Zulu, Pauline Zulu, Korbin Albert, Jenna Nighswonger, Lynn Williams","857978, 1540507, 1128127, 1297751, 2153312, 682889, 1931887, 2327243, 1540506, 1297756, 2292965, 1977720, 1552440, 1376914, 1552421, 1535837, 1247716, 1247726, 1247723, 2204136, 2181208, 1934312, 2084397, 1934325, 2545844, 2545778, 1247732, 2204042, 1934169, 1934323, 2204037, 1247724, 2022776, 2352842, 2334352, 2401082, 2050798",Women's Group B,Women's Group B: USA vs. Zambia,Women's Group B: USA vs. ZAM,2024-07-25T19:00:00Z,2024-07-25T21:00:00Z,2024-07-22T17:10:15Z,"The women's tournament continues with USA vs. Zambia in a group stage match.
",FALSE,USA,https://stream.nbcolympics.com/soccer-womens-group-stage-match-14,https://peacocktv.smart.link/v4ll8dxsj,,upcoming,event,olympics,Paris 2024,"Must See, Team USA",Women's Group B,Women
Rugby,,,Men's Quarter-finals,USA Part 5,Men's Quarterfinals,2024-07-25T21:00:00Z,2024-07-25T23:00:00Z,2024-07-18T15:27:51Z,The quarterfinal matches for the men's rugby tournament (TV premiere).,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-5,https://peacocktv.smart.link/5kr1hvv28,,upcoming,tv,olympics,Paris 2024,,"Men's Quarter-final, Men's Quarter-final, Men's Quarter-final, Men's Quarter-final",Men
Soccer,,,Women's Group A,TELEMUNDO - Olympic News - 5PM - 6PM,París 2024 - Noticias Olímpicas,2024-07-25T21:00:00Z,2024-07-25T22:00:00Z,2024-07-10T18:10:25Z,Disfruta lo mejor y lo último de los Juegos Olímpicos París 2024 por Telemundo.,FALSE,TELEMUNDO,https://stream.nbcolympics.com/juegos-olimpicos-paris-2024-cobertura-de-telemundo-4,https://peacocktv.smart.link/pww10hu2h,,upcoming,tv,olympics,Paris 2024,,Women's Group A,Women
Soccer,,,Women's Group B,UNIVERSO - Olympic News - 5PM - 6PM,JJ.OO. París 2024 - Noticias Olímpicas,2024-07-25T21:00:00Z,2024-07-25T22:00:00Z,2024-07-10T18:10:25Z,Disfruta lo mejor y lo último de los Juegos Olímpicos París 2024 por Universo.,FALSE,UNIVERSO,https://stream.nbcolympics.com/juegos-olimpicos-paris-2024-cobertura-de-universo-4,https://peacocktv.smart.link/3l276zvvb,,upcoming,tv,olympics,Paris 2024,,Women's Group B,Women
Soccer,"Ann-Katrin Berger, Jule Brand, Klara Bühl, Sara Doorsoun, Vivien Endemann, Laura Freigang, Merle Frohms, Giulia Gwinn, Marina Hegering, Kathrin Hendrich, Sarai Linder, Sydney Lohmann, Sjoeke Nüsken, Lena Oberdorf, Alexandra Popp, Lea Schüller, Bibiane Schulze, Elisa Senß, Mackenzie Arnold, Ellie Carpenter, Stephanie Catley, Kyra Cooney-Cross, Caitlin Foord, Mary Fowler, Katrina Gorry, Michelle Heyman, Clare Hunt, Alanna Kennedy, Teagan Micah, Clare Polkinghorne, Hayley Raso, Kaitlyn Torpey, Emily Van Egmond, Cortnee Vine, Clare Wheeler, Tameka Yallop","1097516, 2072386, 1539917, 1097568, 2457036, 1247188, 1095644, 1539891, 857647, 1084061, 1539884, 1539910, 1832619, 1539919, 857808, 1247190, 2235673, 2462537, 1337625, 1513128, 1287152, 1985445, 942189, 1980026, 1287122, 1287132, 2422909, 1287107, 1980025, 637329, 1287119, 2515273, 942188, 2204095, 2204045, 856004","Women's Group Stage, Women's Group B",USA Part 5,Women's Group B: GER vs. AUS,2024-07-25T23:00:00Z,2024-07-26T01:00:00Z,2024-07-19T19:36:04Z,Germany and Australia face off in a group stage match of the women's soccer tournament (TV premiere).,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-5,https://peacocktv.smart.link/5kr1hvv28,,upcoming,tv,olympics,Paris 2024,,"Women's Group B, Women's Group B",Women
,,,,Best of Paris,Best of Paris,2024-07-26T00:00:00Z,2024-07-26T10:00:00Z,2024-07-11T14:49:30Z,"Sit back and stream the top moments of the 2024 Paris Olympic Games including highlights, interviews and more.",FALSE,NA,https://stream.nbcolympics.com/24-7-top-moments-july-25-26,NA,,upcoming,event,olympics,Paris 2024,,,
Soccer,"Korbin Albert, Sam Coffey, Tierna Davidson, Crystal Dunn, Emily Fox, Naomi Girma, Lindsey Horan, Casey Krueger, Rose Lavelle, Casey Murphy, Alyssa Naeher, Jenna Nighswonger, Trinity Rodman, Jaedyn Shaw, Sophia Smith, Emily Sonnett, Mallory Swanson, Lynn Williams, Barbra Banda, Grace Chanda, Hellen Chanda, Rhoda Chileshe, Prisca Chilufya, Avell Chitundu, Banda Diana, Racheal Kundananji, Esther Muchinga, Kabange Mupopo, Ngambo Musole, Catherine Musonda, Lushomo Mweemba, Ochumba Lubandji, Esther Siamfuko, Martha Tembo, Misozi Zulu, Pauline Zulu","2334352, 2292965, 1977720, 857978, 1552440, 1540507, 1128127, 1376914, 1297751, 1552421, 682889, 2401082, 1931887, 2327243, 1540506, 1535837, 1297756, 2050798, 1247716, 1247726, 1247723, 2204136, 2181208, 1934312, 2084397, 1934325, 2545844, 2545778, 1247732, 2204042, 1934169, 1934323, 2204037, 1247724, 2022776, 2352842","Women's Group Stage, Women's Group B",USA Part 5,Women's Group B: USA vs. ZAM,2024-07-26T01:00:00Z,2024-07-26T03:00:00Z,2024-07-19T19:27:40Z,Coverage of the United States women's soccer team kicking off their Olympic tournament against Zambia (encore coverage).,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-5,https://peacocktv.smart.link/5kr1hvv28,,upcoming,tv,olympics,Paris 2024,Team USA,"Women's Group B, Women's Group B",Women
Rugby,,,"Men's Seeding for Knock out Round, Men's Quarter-finals",USA Part 5,"Men's Pool, Quarterfinals",2024-07-26T03:00:00Z,2024-07-26T04:00:00Z,2024-07-10T18:10:25Z,Coverage of the United States men's rugby games at the Paris Olympics (encore coverage).,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-5,https://peacocktv.smart.link/5kr1hvv28,,upcoming,tv,olympics,Paris 2024,Team USA,,Men
Soccer,"Selma Bacha, Sandy Baltimore, Delphine Cascarino, Estelle Cascarino, Kenza Dali, Élisa De Almeida, Kadidiatou Diani, Grace Geyoro, Amandine Henry, Sakina Karchaoui, Marie-Antoinette Katoto, Maëlle Lakrar, Eugénie Le Sommer, Griedge Mbock Bathy, Pauline Peyraud-Magnin, Constance Picaud, Wendie Renard, Sandie Toletti, Carolina Arias, Daniela Arias, Ángela Barón, Linda Caicedo, Jorelyn Carabali, Daniela Caracas, Ilana Izquierdo, Yirleidys Minota, Daniela Montoya, Manuela Pavi, Catalina Pérez, Mayra Ramírez, Marcela Restrepo, Liana Salazar, Leicy Santos, Katherine Tapia, Catalina Usme, Manuela Vanegas","1702014, 1541766, 1095993, 1442510, 1128118, 1832492, 1095969, 1320099, 805822, 1128123, 1320103, 1533769, 805826, 1095963, 1097414, 2132774, 857365, 1095970, 1050018, 1785214, 2333963, 2333978, 2426762, 1785210, 1931341, 2333986, 942233, 2545774, 1035665, 2013784, 1095947, 942243, 1095930, 2545775, 942235, 1785215","Women's Group Stage, Women's Group A",USA Part 5,Women's Group A: FRA vs. COL,2024-07-26T04:00:00Z,2024-07-26T06:00:00Z,2024-07-19T19:36:24Z,France takes on Colombia in a Group A match of the women's soccer tournament (TV premiere).,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-5,https://peacocktv.smart.link/5kr1hvv28,,upcoming,tv,olympics,Paris 2024,,"Women's Group A, Women's Group A",Women
Handball,,,"Women's Preliminary Round, Women's Preliminary Round Group B",USA Part 6,Women's Group B: HUN vs. FRA,2024-07-26T06:00:00Z,2024-07-26T07:00:00Z,2024-07-19T15:01:28Z,Hungary takes on host nation France in a women's handball group stage match (encore coverage).,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-6,https://peacocktv.smart.link/ydiiw92zn,,upcoming,tv,olympics,Paris 2024,,Women's Preliminary Round Group B,Women
Soccer,"Aoba Fujino, Maika Hamano, Hasegawa Yui, Honoka Hayashi, Chika Hirao, Hikaru Kitagawa, Toko Koga, Kumagai Saki, Minami Moeka, Hinata Miyazawa, Fuka Nagano, Kiko Seike, Shimizu Risa, Hana Takahashi, Tanaka Mina, Momoko Tanikawa, Riko Ueki, Yamashita Ayaka, Teresa Abelleira, Laia Aleixandri, Ona Batlle, Aitana Bonmatí, Mariona Caldentey, Olga Carmona, Laia Codina, Catalina Coll, Athenea del Castillo, Lucía García, Patricia Guijarro, Jennifer Hermoso, Oihane Hernández, Eva Navarro, Salma Paralluelo, Irene Paredes, Alexia Putellas, Misa Rodríguez","2334443, 2204135, 1096120, 1552463, 1096092, 1247216, 2354628, 731282, 1247343, 1539984, 1247333, 2204077, 1096095, 1540009, 1084025, 2354629, 1540000, 1517688, 2001021, 1540435, 1540434, 1247681, 1320070, 2001020, 2000984, 1540447, 2000936, 1541709, 1442233, 1161577, 1540441, 1540455, 1931518, 1188359, 1096733, 1711660","Women's Group Stage, Women's Group C",USA Part 6,Women's Group C: ESP vs. JPN,2024-07-26T07:00:00Z,2024-07-26T09:00:00Z,2024-07-19T19:35:44Z,Spain takes on Japan in a group stage match of the women's soccer tournament (encore coverage).,FALSE,USA,https://stream.nbcolympics.com/usa-network-part-6,https://peacocktv.smart.link/ydiiw92zn,,upcoming,tv,olympics,Paris 2024,,"Women's Group C, Women's Group C",Women
